First_Author,Publication_Title,Publication_Year,Journal,DOI,System,Q_L.s,Velocity_m.s,Flow_Category,Decay_Method,Mesh_Size_Category,Setting,Biome,Manipulation,LULC_Category,Light_Category,Detritus_Type,Detritus_Condition,Detritus_Species,Time_Series_ID,Meas_Day,Start_Year,Start_Month,Start_Day,Temperature_C,pH,Cond_uS.cm,DOC_mg.L,Water_SRP_ug.L,Water_TP_ug.L,Water_NO3_ug.L,Water_NH4_ug.L,Water_DIN_ug.L,Water_TN_ug.L,Mass_per_remaining,Initial_Mass_g,AFDM_DM_ratio,k,Remain_Mass_Category,Tannin_per,Total_Phenolics_per,Lignin_per,Cellulose_per,Hemicellulose_per,C_per,N_per,P_per,CN_ratio,CP_ratio,NP_ratio,Ergosterol_ug.g,Component_Mass_Category,Geog_Locale,Altitude_m,Latitude,Longitude,Sample_Size,LULC_Quantified,Inverts_AddInfo,Microbes_AddInfo,CNPFluxes_AddInfo,C_method,N_method,P_method,CNP_Ratio_Type,Notes
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,4,34,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.02301496,10,NA,0.0228,dm,NA,NA,28.8986784140969,29.3391115926327,37.2946330777656,45.7333333333333,3.41806020066889,0.39217877094972,15.6080366817606,300.709378778211,19.26631676421,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion78,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,4,66,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.41081703,10,NA,0.0228,dm,NA,NA,29.1189427312775,26.2621885157096,35.104052573932,44.8666666666666,3.11705685618729,0.363351955307262,16.7909090421787,318.415720772528,18.9635784443039,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion79,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,4,91,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.44073648,10,NA,0.0228,dm,NA,NA,29.647577092511,22.1885157096424,29.5180722891566,43.6,3.1505016722408,0.355307262569832,16.1436562949135,316.432150356883,19.6010212665754,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion80,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,4,115,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.07019563,10,NA,0.0228,dm,NA,NA,28.8105726872246,19.6749729144095,23.7677984665936,45.4,3.05685618729097,0.38413407821229,17.3251089081491,304.769297352071,17.591190852989,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion81,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,0,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,NA,0.0314,dm,NA,NA,24.761,32.73,40.19,34.114,1.775,0.255,22.4196803133539,344.977414246298,15.3872584008621,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion82,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,3,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.9804822,10,NA,0.0314,dm,NA,NA,24.9779735682819,29.1657638136511,39.4852135815991,35.8,2.06020066889632,0.264804469273743,20.2706946051451,348.622902152566,17.198369811367,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion83,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,7,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.29506315,10,NA,0.0314,dm,NA,NA,24.5814977973568,28.8190682556879,36.7469879518072,38,2.26755852842809,0.298324022346368,19.5488051992072,328.4683799705,16.802478546557,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion84,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,14,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.10562572,10,NA,0.0314,dm,NA,NA,24.9779735682819,28.3423618634886,37.1851040525739,38.3333333333333,2.18729096989966,0.286927374301676,20.4439661647914,344.510767031281,16.8514643515992,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion85,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,34,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1435132,10,NA,0.0314,dm,NA,NA,25.1541850220264,25.6554712892741,35.5969331872946,39.8666666666666,2.0200668896321,0.259441340782123,23.0218013686167,396.249696694997,17.2119327393365,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion86,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,66,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.28817451,10,NA,0.0314,dm,NA,NA,25.2863436123347,25.7854821235103,33.6254107338444,41.8666666666666,2.0133779264214,0.243351955307262,24.2570626360647,443.641068418905,18.2891504661951,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion87,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,91,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.353616533,10,NA,0.0314,dm,NA,NA,24.9779735682819,24.5287107258938,29.9561883899233,39.4666666666666,2.08026755852842,0.248715083798882,22.1312721713685,409.191422042977,18.4892860597663,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion88,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,5,115,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.701492537,10,NA,0.0314,dm,NA,NA,25.1541850220264,20.498374864572,29.1894852135815,38.8,2.0133779264214,0.237988826815642,22.4802714238689,420.410307529329,18.7013003358558,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion89,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,0,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,NA,0.0105,dm,NA,NA,23.944,27.1,39.56,29.576,1.234,0.193,27.9588565444517,395.166687518605,14.1338644121704,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion90,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,3,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.97535211,10,NA,0.0105,dm,NA,NA,24.0088105726872,26.6522210184182,38.3351588170865,30.9333333333333,1.49832775919732,0.204469273743016,24.0832461044368,390.118786864014,16.1987626241191,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion91,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,7,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.51056338,10,NA,0.0105,dm,NA,NA,24.3612334801762,22.361863488624,36.6374589266155,31.6,1.49163879598662,0.197094972067039,24.712605713475,413.437375505295,16.7298171750404,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion92,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,14,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.80633803,10,NA,0.0105,dm,NA,NA,23.8325991189427,20.931744312026,35.3778751369112,31.8666666666666,1.75919732441471,0.270837988826815,21.1308617976781,303.406761783589,14.3584660525737,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion93,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,34,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52112676,10,NA,0.0105,dm,NA,NA,24.2731277533039,21.0184182015168,35.5421686746987,33.7333333333333,1.69230769230769,0.224581005586592,23.2527893422148,387.332941178095,16.6574829143144,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion94,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,66,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.98943662,10,NA,0.0105,dm,NA,NA,24.5374449339207,19.4582881906825,34.1730558598028,34.9999999999999,1.62541806020066,0.183016759776536,25.1187539190593,493.1458471217,19.6325760708821,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion95,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,91,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.31338028,10,NA,0.0105,dm,NA,NA,24.0528634361233,15.8179848320693,31.2705366922234,32.8,1.7257525083612,0.195754189944134,22.1712642565305,432.07682714937,19.4881456533135,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion96,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,roots,fresh,Eichhornia crassipes,6,115,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.58802817,10,NA,0.0105,dm,NA,NA,24.2290748898678,13.9544962080173,20.7557502738225,32.3333333333333,1.64548494983277,0.168268156424581,22.9219569735248,495.50351651033,21.6169813547178,NA,dm,Pichola Nishi wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion97,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,0,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,NA,0.0176,dm,NA,NA,29.546,31.24,37.61,41.904,2.145,0.207,22.7888973640847,522.015421931,22.906567772502,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion98,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,3,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.79077253,10,NA,0.0176,dm,NA,NA,31.6964285714285,31.0428100987925,36.9988545246277,43.3411764705882,2.26787741203178,0.263656387665198,22.2933969086881,423.897247158647,19.0144754025102,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion99,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,7,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.63626609,10,NA,0.0176,dm,NA,NA,33.6607142857142,30.1646542261251,36.31156930126,43.2,2.11804767309875,0.248458149779735,23.7926679535543,448.361897000728,18.8445405902346,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion100,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,14,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.04613734,10,NA,0.0176,dm,NA,NA,34.9553571428571,31.3062568605927,35.9679266895761,43.0588235294117,1.96821793416572,0.239867841409691,25.520201718054,462.901225697648,18.1386193891318,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion101,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,34,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.56974249,10,NA,0.0176,dm,NA,NA,35.8482142857142,29.5499451152579,36.0252004581901,42.5647058823529,1.90692395005675,0.233920704845814,26.0382259531623,469.222869277265,18.0205391151189,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion102,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,66,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.55686695,10,NA,0.0176,dm,NA,NA,38.0803571428571,29.9890230515916,32.7033218785796,42.3529411764705,1.87287173666288,0.21079295154185,26.3797494957411,518.114430119469,19.6406122129066,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion103,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,91,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.23390558,10,NA,0.0176,dm,NA,NA,38.2589285714285,25.1152579582876,32.7033218785796,41.5058823529411,1.82519863791146,0.207488986784141,26.5273973473963,515.837366700472,19.445457085186,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion104,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,leaves,fresh,Eichhornia crassipes,7,115,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.13733906,10,NA,0.0176,dm,NA,NA,38.8392857142857,21.1196487376509,27.4914089347079,41.2941176470588,1.85925085130533,0.216079295154185,25.90868254046,492.802876537945,19.0207616990314,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion105,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,8,0,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,10,NA,0.0252,dm,NA,NA,27.002,30.57,33.84,33.856,1.302,0.132,30.3333090320278,661.393485226957,21.8041982999156,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion106,digestion,molybdenum_blue,molar,NA
Balasubramanian,Decomposition and nutrient release of Eichhornia crassipes (Mart.) Solms. Under different trophic conditions in wetlands of eastern Himalayan foothills,2012,Ecological Engineering,10.1016/j.ecoleng.2012.03.002,wetland,NA,NA,NA,litter_bag,1,field,Temperate forest,NA,NA,NA,petioles,fresh,Eichhornia crassipes,8,3,2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.30681818,10,NA,0.0252,dm,NA,NA,28.8392857142857,30.5159165751921,32.2451317296678,34.9411764705882,1.18501702610669,0.15726872246696,34.3960095795764,572.91918128862,16.6565595338364,NA,dm,Nirjuli wetland; Papum Pare district; Arunachal Pradesh northeastern India,NA,28,93.516667,6,N,N,N,Y,combustion107,digestion,molybdenum_blue,molar,NA
